"# The PX4_Firmware is root"

Requirement ID,Requirement Specification,Rule,Parent Feature,Children Features,Source of Requirement
"PX4-modules-97.31","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_DEBUG_VECT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_DEBUG_VECT",""
"PX4-modules-97.32","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_DIFFERENTIAL_PRESSURE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_DIFFERENTIAL_PRESSURE",""
"PX4-modules-97.33","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_DISTANCE_SENSOR","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_DISTANCE_SENSOR",""
"PX4-modules-97.34","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_EKF2_TIMESTAMPS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_EKF2_TIMESTAMPS",""
"PX4-modules-97.35","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESC_REPORT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESC_REPORT",""
"PX4-modules-97.36","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESC_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESC_STATUS",""
"PX4-modules-97.37","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE1D","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE1D",""
"PX4-modules-97.38","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE2D","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE2D",""
"PX4-modules-97.39","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE3D","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_AID_SOURCE3D",""
"PX4-modules-97.40","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_BIAS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_BIAS",""
"PX4-modules-97.41","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_BIAS3D","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_BIAS3D",""
"PX4-modules-97.42","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_EVENT_FLAGS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_EVENT_FLAGS",""
"PX4-modules-97.43","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_GPS_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_GPS_STATUS",""
"PX4-modules-97.44","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_INNOVATIONS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_INNOVATIONS",""
"PX4-modules-97.45","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_SELECTOR_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_SELECTOR_STATUS",""
"PX4-modules-97.46","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_SENSOR_BIAS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_SENSOR_BIAS",""
"PX4-modules-97.47","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_STATES","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_STATES",""
"PX4-modules-97.48","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_STATUS",""
"PX4-modules-97.49","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ESTIMATOR_STATUS_FLAGS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ESTIMATOR_STATUS_FLAGS",""
"PX4-modules-97.50","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_EVENT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_EVENT",""
"PX4-modules-97.51","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_FAILSAFE_FLAGS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_FAILSAFE_FLAGS",""
"PX4-modules-97.52","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_FAILURE_DETECTOR_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_FAILURE_DETECTOR_STATUS",""
"PX4-modules-97.53","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_FIGURE_EIGHT_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_FIGURE_EIGHT_STATUS",""
"PX4-modules-97.54","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_FOLLOW_TARGET","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_FOLLOW_TARGET",""
"PX4-modules-97.55","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_FOLLOW_TARGET_ESTIMATOR","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_FOLLOW_TARGET_ESTIMATOR",""
"PX4-modules-97.56","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_FOLLOW_TARGET_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_FOLLOW_TARGET_STATUS",""
"PX4-modules-97.57","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GENERATOR_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GENERATOR_STATUS",""
"PX4-modules-97.58","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GEOFENCE_RESULT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GEOFENCE_RESULT",""
"PX4-modules-97.59","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GIMBAL_CONTROLS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GIMBAL_CONTROLS",""
"PX4-modules-97.60","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GIMBAL_DEVICE_ATTITUDE_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GIMBAL_DEVICE_ATTITUDE_STATUS",""
"PX4-modules-97.61","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GIMBAL_DEVICE_INFORMATION","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GIMBAL_DEVICE_INFORMATION",""
"PX4-modules-97.62","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GIMBAL_DEVICE_SET_ATTITUDE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GIMBAL_DEVICE_SET_ATTITUDE",""
"PX4-modules-97.63","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GIMBAL_MANAGER_INFORMATION","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GIMBAL_MANAGER_INFORMATION",""
"PX4-modules-97.64","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GIMBAL_MANAGER_SET_ATTITUDE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GIMBAL_MANAGER_SET_ATTITUDE",""
"PX4-modules-97.65","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GIMBAL_MANAGER_SET_MANUAL_CONTROL","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GIMBAL_MANAGER_SET_MANUAL_CONTROL",""
"PX4-modules-97.66","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GIMBAL_MANAGER_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GIMBAL_MANAGER_STATUS",""
"PX4-modules-97.67","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GOTO_SETPOINT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GOTO_SETPOINT",""
"PX4-modules-97.68","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GPIO_CONFIG","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GPIO_CONFIG",""
"PX4-modules-97.69","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GPIO_IN","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GPIO_IN",""
"PX4-modules-97.70","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GPIO_OUT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GPIO_OUT",""
"PX4-modules-97.71","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GPIO_REQUEST","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GPIO_REQUEST",""
"PX4-modules-97.72","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GPS_DUMP","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GPS_DUMP",""
"PX4-modules-97.73","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GPS_INJECT_DATA","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GPS_INJECT_DATA",""
"PX4-modules-97.74","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_GRIPPER","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_GRIPPER",""
"PX4-modules-97.75","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_HEALTH_REPORT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_HEALTH_REPORT",""
"PX4-modules-97.76","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_HEATER_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_HEATER_STATUS",""
"PX4-modules-97.77","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_HOME_POSITION","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_HOME_POSITION",""
"PX4-modules-97.78","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_HOVER_THRUST_ESTIMATE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_HOVER_THRUST_ESTIMATE",""
"PX4-modules-97.79","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_INPUT_RC","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_INPUT_RC",""
"PX4-modules-97.80","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_INTERNAL_COMBUSTION_ENGINE_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_INTERNAL_COMBUSTION_ENGINE_STATUS",""
"PX4-modules-97.81","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_IRIDIUMSBD_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_IRIDIUMSBD_STATUS",""
"PX4-modules-97.82","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_IRLOCK_REPORT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_IRLOCK_REPORT",""
"PX4-modules-97.83","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_LANDING_GEAR","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_LANDING_GEAR",""
"PX4-modules-97.84","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_LANDING_GEAR_WHEEL","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_LANDING_GEAR_WHEEL",""
"PX4-modules-97.85","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_LANDING_TARGET_INNOVATIONS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_LANDING_TARGET_INNOVATIONS",""
"PX4-modules-97.86","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_LANDING_TARGET_POSE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_LANDING_TARGET_POSE",""
"PX4-modules-97.87","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_LAUNCH_DETECTION_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_LAUNCH_DETECTION_STATUS",""
"PX4-modules-97.88","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_LED_CONTROL","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_LED_CONTROL",""
"PX4-modules-97.89","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_LOG_MESSAGE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_LOG_MESSAGE",""
"PX4-modules-97.90","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_LOGGER_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_LOGGER_STATUS",""
"PX4-modules-97.91","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MAG_WORKER_DATA","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MAG_WORKER_DATA",""
"PX4-modules-97.92","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MAGNETOMETER_BIAS_ESTIMATE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MAGNETOMETER_BIAS_ESTIMATE",""
"PX4-modules-97.93","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MANUAL_CONTROL_SETPOINT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MANUAL_CONTROL_SETPOINT",""
"PX4-modules-97.94","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MANUAL_CONTROL_SWITCHES","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MANUAL_CONTROL_SWITCHES",""
"PX4-modules-97.95","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MAVLINK_LOG","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MAVLINK_LOG",""
"PX4-modules-97.96","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MAVLINK_TUNNEL","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MAVLINK_TUNNEL",""
"PX4-modules-97.97","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MESSAGE_FORMAT_REQUEST","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MESSAGE_FORMAT_REQUEST",""
"PX4-modules-97.98","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MESSAGE_FORMAT_RESPONSE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MESSAGE_FORMAT_RESPONSE",""
"PX4-modules-97.99","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MISSION","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MISSION",""
"PX4-modules-97.100","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MISSION_RESULT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MISSION_RESULT",""
"PX4-modules-97.101","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MODE_COMPLETED","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MODE_COMPLETED",""
"PX4-modules-97.102","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_MOUNT_ORIENTATION","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_MOUNT_ORIENTATION",""
"PX4-modules-97.103","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_NAVIGATOR_MISSION_ITEM","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_NAVIGATOR_MISSION_ITEM",""
"PX4-modules-97.104","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_NORMALIZED_UNSIGNED_SETPOINT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_NORMALIZED_UNSIGNED_SETPOINT",""
"PX4-modules-97.105","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_NPFG_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_NPFG_STATUS",""
"PX4-modules-97.106","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_OBSTACLE_DISTANCE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_OBSTACLE_DISTANCE",""
"PX4-modules-97.107","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_OFFBOARD_CONTROL_MODE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_OFFBOARD_CONTROL_MODE",""
"PX4-modules-97.108","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ONBOARD_COMPUTER_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ONBOARD_COMPUTER_STATUS",""
"PX4-modules-97.109","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ORB_TEST","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ORB_TEST",""
"PX4-modules-97.110","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ORB_TEST_LARGE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ORB_TEST_LARGE",""
"PX4-modules-97.111","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ORB_TEST_MEDIUM","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ORB_TEST_MEDIUM",""
"PX4-modules-97.112","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_ORBIT_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_ORBIT_STATUS",""
"PX4-modules-97.113","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_PARAMETER_UPDATE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_PARAMETER_UPDATE",""
"PX4-modules-97.114","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_PING","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_PING",""
"PX4-modules-97.115","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_POSITION_CONTROLLER_LANDING_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_POSITION_CONTROLLER_LANDING_STATUS",""
"PX4-modules-97.116","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_POSITION_CONTROLLER_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_POSITION_CONTROLLER_STATUS",""
"PX4-modules-97.117","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_POSITION_SETPOINT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_POSITION_SETPOINT",""
"PX4-modules-97.118","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_POSITION_SETPOINT_TRIPLET","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_POSITION_SETPOINT_TRIPLET",""
"PX4-modules-97.119","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_POWER_BUTTON_STATE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_POWER_BUTTON_STATE",""
"PX4-modules-97.120","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_POWER_MONITOR","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_POWER_MONITOR",""
"PX4-modules-97.121","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_PPS_CAPTURE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_PPS_CAPTURE",""
"PX4-modules-97.122","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_PWM_INPUT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_PWM_INPUT",""
"PX4-modules-97.123","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_PX4IO_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_PX4IO_STATUS",""
"PX4-modules-97.124","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_QSHELL_REQ","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_QSHELL_REQ",""
"PX4-modules-97.125","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_QSHELL_RETVAL","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_QSHELL_RETVAL",""
"PX4-modules-97.126","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_RADIO_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_RADIO_STATUS",""
"PX4-modules-97.127","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_RATE_CTRL_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_RATE_CTRL_STATUS",""
"PX4-modules-97.128","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_RC_CHANNELS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_RC_CHANNELS",""
"PX4-modules-97.129","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_RC_PARAMETER_MAP","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_RC_PARAMETER_MAP",""
"PX4-modules-97.130","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_REGISTER_EXT_COMPONENT_REPLY","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_REGISTER_EXT_COMPONENT_REPLY",""
"PX4-modules-97.131","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_REGISTER_EXT_COMPONENT_REQUEST","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_REGISTER_EXT_COMPONENT_REQUEST",""
"PX4-modules-97.132","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_RPM","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_RPM",""
"PX4-modules-97.133","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_RTL_TIME_ESTIMATE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_RTL_TIME_ESTIMATE",""
"PX4-modules-97.134","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SATELLITE_INFO","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SATELLITE_INFO",""
"PX4-modules-97.135","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_ACCEL","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_ACCEL",""
"PX4-modules-97.136","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_ACCEL_FIFO","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_ACCEL_FIFO",""
"PX4-modules-97.137","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_BARO","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_BARO",""
"PX4-modules-97.138","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_COMBINED","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_COMBINED",""
"PX4-modules-97.139","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_CORRECTION","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_CORRECTION",""
"PX4-modules-97.140","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_GNSS_RELATIVE","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_GNSS_RELATIVE",""
"PX4-modules-97.141","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_GPS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_GPS",""
"PX4-modules-97.142","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_GYRO","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_GYRO",""
"PX4-modules-97.143","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_GYRO_FFT","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_GYRO_FFT",""
"PX4-modules-97.144","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_GYRO_FIFO","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_GYRO_FIFO",""
"PX4-modules-97.145","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_HYGROMETER","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_HYGROMETER",""
"PX4-modules-97.146","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_MAG","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_MAG",""
"PX4-modules-97.147","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_OPTICAL_FLOW","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_OPTICAL_FLOW",""
"PX4-modules-97.148","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_PREFLIGHT_MAG","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_PREFLIGHT_MAG",""
"PX4-modules-97.149","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_SELECTION","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_SELECTION",""
"PX4-modules-97.150","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSOR_UWB","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSOR_UWB",""
"PX4-modules-97.151","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSORS_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSORS_STATUS",""
"PX4-modules-97.152","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SENSORS_STATUS_IMU","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SENSORS_STATUS_IMU",""
"PX4-modules-97.153","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_SYSTEM_POWER","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_SYSTEM_POWER",""
"PX4-modules-97.154","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_TAKEOFF_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_TAKEOFF_STATUS",""
"PX4-modules-97.155","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_TASK_STACK_INFO","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_TASK_STACK_INFO",""
"PX4-modules-97.156","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_TECS_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_TECS_STATUS",""
"PX4-modules-97.157","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_TELEMETRY_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_TELEMETRY_STATUS",""
"PX4-modules-97.158","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_TILTROTOR_EXTRA_CONTROLS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_TILTROTOR_EXTRA_CONTROLS",""
"PX4-modules-97.159","The ZENOH_PUBSUB_ALL requires ZENOH_PUBSUB_TIMESYNC_STATUS","R7","ZENOH_PUBSUB_ALL","ZENOH_PUBSUB_TIMESYNC_STATUS",""
